组件名称,组件类型,父组件,导入的API函数,URL,说明
"views/modules/xjgl/xsjbxx/cgx.vue","Vue组件","/xgxt/xsjbxxStudent","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"views/modules/xjgl/xsjbxx/cgx.vue","Vue组件","/xgxt/xsjbxxStudent","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"views/modules/xjgl/xsjbxx/cgx.vue","Vue组件","/xgxt/xsjbxxStudent","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"views/modules/xjgl/xsjbxx/cgx.vue","Vue组件","/xgxt/xsjbxxStudent","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"views/modules/xjgl/xsjbxx/shjl.vue","Vue组件","/xgxt/xsjbxxStudent","getXsCjjl","/xjgl/v3/xjXsxxcjCjpcCjxs/getXsCjjl","getXsCjjl"
"views/modules/xjgl/xsjbxx/shjl.vue","Vue组件","/xgxt/xsjbxxStudent","getXsxxcjData","/xjgl/v3/xjXsxxcjCjpcCjxs/getXsxxcjData","getXsxxcjData"
"views/modules/xjgl/xsjbxx/shjl.vue","Vue组件","/xgxt/xsjbxxStudent","viewProcInst","/system/v3/proc/inst/view","viewProcInst"
"/xgxt/xsgbrzStudent","路由组件","","queryXsgbrz","/xjgl/v3/xjXsxxXsgbrz/query","queryXsgbrz"
"/xgxt/xsgbrzStudent","路由组件","","getByXh","/jczy/v3/xgJczyXs0101/getByAccount","getByXh"
"/xgxt/student_xjyd_index","路由组件","","queryXjXjydXsydxxList","/xjgl/v3/xjXjydXsydxx/queryXjXjydXsydxxList","queryXjXjydXsydxxList"
"/xgxt/student_xjyd_index","路由组件","","removeXjydXsyd","/xjgl/v3/xjXjydXsydxx/app/remove","removeXjydXsyd"
"/xgxt/student_xjyd_index","路由组件","","recallXjydXsyd","/xjgl/v3/xjXjydXsydxx/undoXjydSq","recallXjydXsyd"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","getXjXjydXsydxx","/xjgl/v3/xjXjydXsydxx/get","getXjXjydXsydxx"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","getYdlbDropDownMenu","/xjgl/v3/xjXjydYdlb/getYdlbDropDownMenu","getYdlbDropDownMenu"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","saveXjXjydXsydxx","/xjgl/v3/xjXjydXsydxx/app/save","saveXjXjydXsydxx"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","sentxjXjydXsydReview","/xjgl/v3/xjXjydXsydxx/sentReview","sentxjXjydXsydReview"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","getByYdlb","/xjgl/v3/ydlbZdsz/getByYdlb","getByYdlb"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","getStudentInfo","/jczy/v3/xgJczyXs0701/getStudentInfo","getStudentInfo"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","queryJczyJx01","/jczy/v3/xgJczyJx01/query","queryJczyJx01"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","queryXnxq","/jczy/v3/xgJczyXnxq01/query","queryXnxq"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","xgJczyXx0301","/jczy/v3/xgJczyXx0301/view","xgJczyXx0301"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","xgJczyXx04","/jczy/v3/xgJczyXx04/view","xgJczyXx04"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","getStudentFamily","/jczy/v3/xgJczyXsjtcy/query","getStudentFamily"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","getDqXnxq","/jczy/v3/xgJczyXnxq01/getDqXnxq","getDqXnxq"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"views/modules/xjgl/student/xjyd/add.vue","Vue组件","/xgxt/student_xjyd_index","viewProcInst","/system/v3/proc/inst/view","viewProcInst"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","getXjXjydXsydxx","/xjgl/v3/xjXjydXsydxx/get","getXjXjydXsydxx"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","getYdlbDropDownMenu","/xjgl/v3/xjXjydYdlb/getYdlbDropDownMenu","getYdlbDropDownMenu"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","saveXjXjydXsydxx","/xjgl/v3/xjXjydXsydxx/app/save","saveXjXjydXsydxx"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","sentxjXjydXsydReview","/xjgl/v3/xjXjydXsydxx/sentReview","sentxjXjydXsydReview"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","getByYdlb","/xjgl/v3/ydlbZdsz/getByYdlb","getByYdlb"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","getStudentInfo","/jczy/v3/xgJczyXs0701/getStudentInfo","getStudentInfo"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","queryJczyJx01","/jczy/v3/xgJczyJx01/query","queryJczyJx01"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","queryXnxq","/jczy/v3/xgJczyXnxq01/query","queryXnxq"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","xgJczyXx0301","/jczy/v3/xgJczyXx0301/view","xgJczyXx0301"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","xgJczyXx04","/jczy/v3/xgJczyXx04/view","xgJczyXx04"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","getStudentFamily","/jczy/v3/xgJczyXsjtcy/query","getStudentFamily"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","getDqXnxq","/jczy/v3/xgJczyXnxq01/getDqXnxq","getDqXnxq"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"views/modules/xjgl/student/xjyd/edit.vue","Vue组件","/xgxt/student_xjyd_index","viewProcInst","/system/v3/proc/inst/view","viewProcInst"
"/xgxt/teacherYdsh","路由组件","","getYdlbDropDownMenu","/xjgl/v3/xjXjydYdlb/getYdlbDropDownMenu","getYdlbDropDownMenu"
"/xgxt/teacherYdsh","路由组件","","xgJczyXx0301","/jczy/v3/xgJczyXx0301/view","xgJczyXx0301"
"/xgxt/teacherYdsh","路由组件","","xgJczyJx01","/jczy/v3/xgJczyJx01/view","xgJczyJx01"
"/xgxt/teacherYdsh","路由组件","","xgJczyXx04","/jczy/v3/xgJczyXx04/view","xgJczyXx04"
"/xgxt/teacherYdsh","路由组件","","queryJczyXx0103","/jczy/v3/xgJczyXx0103/view","queryJczyXx0103"
"/xgxt/teacherYdsh","路由组件","","queryXnxq01","/jczy/v3/xgJczyXnxq01/query","queryXnxq01"
"/xgxt/teacherYdsh","路由组件","","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"views/modules/xjgl/ydsh/components/dsh.vue","Vue组件","/xgxt/teacherYdsh","queryDshAuditList","/xjgl/v3/xjXjydXsydxx/audit/dsh/query","queryDshAuditList"
"views/modules/xjgl/ydsh/components/shhistory.vue","Vue组件","/xgxt/teacherYdsh","queryYshAuditList","/xjgl/v3/xjXjydXsydxx/audit/ysh/query","queryYshAuditList"
"/xgxt/teacherYdinfo","路由组件","","getJgxx","/xssw/v3/zxgl/yygl/getJgxx","getJgxx"
"/xgxt/teacherYdinfo","路由组件","","tearchYysq","/xssw/v3/zxgl/yygl/jg/yysq","tearchYysq"
"/xgxt/teacherYdinfo","路由组件","","getYyxx","/xssw/v3/zxgl/yygl/get","getYyxx"
"/xgxt/teacherYdinfo","路由组件","","undoYysq","/xssw/v3/zxgl/yygl/undoYysq","undoYysq"
"/xgxt/teacherYdinfo","路由组件","","queryXnxq","/jczy/v3/xgJczyXnxq01/query","queryXnxq"
"/xgxt/teacherYdinfo","路由组件","","xgJczyXx0301","/jczy/v3/xgJczyXx0301/view","xgJczyXx0301"
"/xgxt/teacherYdinfo","路由组件","","getDqXnxq","/jczy/v3/xgJczyXnxq01/getDqXnxq","getDqXnxq"
"/xgxt/teacherYdinfo","路由组件","","getByYdlb","/xjgl/v3/ydlbZdsz/getByYdlb","getByYdlb"
"/xgxt/teacherYdinfo","路由组件","","getXjXjydXsydxx","/xjgl/v3/xjXjydXsydxx/get","getXjXjydXsydxx"
"/xgxt/teacherYdinfo","路由组件","","XsxxJcxQuery","/xjgl/v3/xjXsxxJcxx/get","XsxxJcxQuery"
"/xgxt/teacherYdinfo","路由组件","","auditXjXjydXsyd","/xjgl/v3/xjXjydXsydxx/audit","auditXjXjydXsyd"
"/xgxt/teacherYdinfo","路由组件","","xjXjydYdwhscgzGetOne","/xjgl/v3/xjXjydYdwhscgz/getOne","xjXjydYdwhscgzGetOne"
"/xgxt/teacherYdinfo","路由组件","","xjydIsLastAuditNode","/xjgl/v3/xjXjydXsydxx/isLastAuditNode","xjydIsLastAuditNode"
"/xgxt/teacherYdinfo","路由组件","","generate","/xjgl/v3/xjXjydXsydxx/generate","generate"
"views/modules/component/qzbpsExamine1.vue","Vue组件","/xgxt/teacherYdinfo","viewProcInst","/system/v3/proc/inst/view","viewProcInst"
"/xgxt/student_bdzc_index","路由组件","","queryBdZcXxByXsId","/xjgl/v3/xjBdzcXsbd/queryBdZcXxByXsId","queryBdZcXxByXsId"
"/xgxt/student_bdzc_index","路由组件","","bdzcGenerateQrcode","/xjgl/v3/bdzcQrcode/generate","bdzcGenerateQrcode"
"/xgxt/student_bdzc_index","路由组件","","getByXh","/jczy/v3/xgJczyXs0101/getByAccount","getByXh"
"/xgxt/teacher_bdbl_index","路由组件","","getXsBdXxByXsBdId","/xjgl/v3/xjBdzcXsbd/getXsBdXxByXsBdId","getXsBdXxByXsBdId"
"/xgxt/teacher_bdbl_index","路由组件","","saveBdzcXsbd","/xjgl/v3/xjBdzcXsbd/save","saveBdzcXsbd"
"/xgxt/classroster","路由组件","","queryXsBjListForApp","/xjgl/v3/xjXsxxJcxx/queryXsBjListForApp","queryXsBjListForApp"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","queryXsxxJcxx","/xjgl/v3/xjXsxxJcxx/query","queryXsxxJcxx"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getXsInfo","/xjgl/v3/xjXsxxJcxx/getXsInfo","getXsInfo"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getXsQxjXsAndXjzt","/xjgl/v3/xjZhcxQxj/getXsQxjXsAndXjzt","getXsQxjXsAndXjzt"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getXsJjlfxByXsId","/xjgl/v3/xjZhcxJjlfx/getXsJjlfxByXsId","getXsJjlfxByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getKnsByXsId","/xjgl/v3/xjZhcxKns/getKnsByXsId","getKnsByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getZxjByXsId","/xjgl/v3/xjZhcxZxj/getZxjByXsId","getZxjByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getJxjByXsId","/xjgl/v3/xjZhcxJxj/getJxjByXsId","getJxjByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getRychByXsId","/xjgl/v3/xjZhcxRych/getRychByXsId","getRychByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getWjcfByXsId","/xjgl/v3/xjZhcxWjcf/getWjcfByXsId","getWjcfByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getZhcpByXsId","/xjgl/v3/xjZhcxZhcp/getZhcpByXsId","getZhcpByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getXsxycjByXsId","/xjgl/v3/xjXsxxXsxycj/getXsxycjByXsId","getXsxycjByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getQgzxByXsId","/xjgl/v3/xjZhcxQgzx/getQgzxByXsId","getQgzxByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","queryXsgbrz","/xjgl/v3/xjXsxxXsgbrz/query","queryXsgbrz"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getXsYktxfTj","/xjgl/v3/xjXsxxXsyktxfxx/getXsYktxfTj","getXsYktxfTj"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getXsInfo","/xjgl/v3/xjXsxxJcxx/getXsInfo","getXsInfo"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getXsZskqXx","/xjgl/v3/xjXsxxJcxx/getXsZskqXx","getXsZskqXx"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getXsxycjByXsId","/xjgl/v3/xjXsxxXsxycj/getXsxycjByXsId","getXsxycjByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getZhcpByXsId","/xjgl/v3/xjZhcxZhcp/getZhcpByXsId","getZhcpByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getXsKnsTjByXsId","/xjgl/v3/xjZhcxKns/getXsKnsTjByXsId","getXsKnsTjByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getXsZxjTjByXsId","/xjgl/v3/xjZhcxZxj/getXsZxjTjByXsId","getXsZxjTjByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getJxjTjByXsId","/xjgl/v3/xjZhcxJxj/getJxjTjByXsId","getJxjTjByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getXsRychTjByXsId","/xjgl/v3/xjZhcxRych/getXsRychTjByXsId","getXsRychTjByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getWjcfByXsId","/xjgl/v3/xjZhcxWjcf/getWjcfByXsId","getWjcfByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getQxjTjByXsId","/xjgl/v3/xjZhcxQxj/getQxjTjByXsId","getQxjTjByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getJjlfxTjByXsId","/xjgl/v3/xjZhcxJjlfx/getJjlfxTjByXsId","getJjlfxTjByXsId"
"views/modules/xjgl/roster/xsmd.vue","Vue组件","/xgxt/classroster","getYktxfAllXq","/xjgl/v3/xjXsxxXsyktxfxx/getYktxfAllXq","getYktxfAllXq"
"/xgxt/xsDcwjIndex","路由组件","","queryUserRw","/xssw/v3/fddWjdcRw/queryUserRw","queryUserRw"
"views/modules/dcwj/xs/detail.vue","Vue组件","/xgxt/xsDcwjIndex","getWjDa","/xssw/v3/fddWjdcDa/getWjDa","getWjDa"
"views/modules/dcwj/xs/detail.vue","Vue组件","/xgxt/xsDcwjIndex","fddWjdcDasave","/xssw/v3/fddWjdcDa/save","fddWjdcDasave"
"views/modules/dcwj/xs/detail.vue","Vue组件","/xgxt/xsDcwjIndex","getQQMapKey","/xssw/v3/fddComm/getQQMapKey","getQQMapKey"
"views/modules/dcwj/xs/detail.vue","Vue组件","/xgxt/xsDcwjIndex","getQQMapGeocoder","/xssw/v3/fddComm/getQQMapGeocoder","getQQMapGeocoder"
"views/modules/dcwj/xs/detail.vue","Vue组件","/xgxt/xsDcwjIndex","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"views/modules/dcwj/xs/detail.vue","Vue组件","/xgxt/xsDcwjIndex","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"views/modules/dcwj/xs/detail.vue","Vue组件","/xgxt/xsDcwjIndex","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"views/modules/dcwj/xs/detail.vue","Vue组件","/xgxt/xsDcwjIndex","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"/xgxt/jsDcwjIndex","路由组件","","fddWjdcWjgetWfb","/xssw/v3/fddWjdcWj/getWfb","fddWjdcWjgetWfb"
"/xgxt/jsDcwjIndex","路由组件","","fddWjdcWjgetWfg","/xssw/v3/fddWjdcWj/getWfg","fddWjdcWjgetWfg"
"/xgxt/jsDcwjIndex","路由组件","","logicDel","/xssw/v3/fddWjdcWj/logicDel","logicDel"
"/xgxt/jsDcwjIndex","路由组件","","queryXnxq","/jczy/v3/xgJczyXnxq01/query","queryXnxq"
